,Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD,extras/pool_name
659,5/7/12,5.055,18077,47573,19154,1508590,1.26E+13,3406,10754131,0.00377,0.00253,8.471,605.214,10.161,25652,24.383,0.16,F2Pool
534,1/3/12,5.048,5614,18131,8853,1159929,9.27E+12,4333,1075720,0.00481,0,9.057,229.806,68.728,13136,22.957,0.0692,F2Pool
640,4/18/12,5.047,8450,32905,13598,1577913,1.01E+13,3236,4938082,0.00371,0,11.077,607.82,72.693,19371,23.72,0.097,Foundry USA
661,5/9/12,5.047,17079,47735,19191,1606014,1.35E+13,3099,11509367,0.00418,0.00252,8.675,687.197,12.312,24825,24.444,0.172,unknown
650,4/28/12,5.04,7275,21852,11405,1508590,1.14E+13,3376,4219826,0.00476,0,9.474,598.255,50.447,15969,24,0.0922,F2Pool
654,5/2/12,5.037,9828,31454,14566,1508590,1.22E+13,3107,5169783,0.00355,0.00252,9.6,543.381,32.977,20199,23.75,0.0938,ViaBTC
441,10/2/11,5.03,4914,17234,9118,1689334,1.15E+13,2644,1588012,0.00325,0,11.901,315.865,102.63,11839,30.237,0.0538,Binance Pool
646,4/24/12,5.029,7522,24958,12324,1577913,1.02E+13,3389,3560840,0.00438,0,10.435,487.674,76.205,17330,24.066,0.0967,Braiins Pool
667,5/15/12,5.029,22105,77261,21437,1733208,1.18E+13,2776,18536344,0.00464,0.00251,11.077,844.953,7.346,27163,24.838,0.315,ViaBTC
442,10/3/11,5.026,6376,17961,11030,1689334,1.12E+13,3250,2015306,0.00713,0,9.931,309.357,72.867,13848,30.208,0.127,AntPool
586,2/24/12,5.022,6781,22187,11211,1376302,1.00E+13,3728,2583712,0.00327,0,9.664,416.78,72.366,16519,22.529,0.0605,Foundry USA
443,10/4/11,4.992,5697,22567,10134,1689334,1.12E+13,2500,2063034,0.00322,0,12.857,355.575,109.446,13799,30.186,0.0668,AntPool
597,3/6/12,4.989,6231,23307,10741,1496979,1.09E+13,3142,1498663,0.00388,0,10.511,278.309,66.058,15304,22.826,0.0722,ViaBTC
532,1/1/12,4.984,4848,16992,7852,1159929,8.63E+12,4419,1453852,0.00365,0,9.412,338.694,77.224,11446,22.998,0.0479,Foundry USA
427,9/18/11,4.98,5828,15648,11112,1755425,1.37E+13,2872,1444537,0.0046,0,9.114,242.092,99.508,14359,30.318,0.0699,AntPool
666,5/14/12,4.978,28210,89490,26661,1733208,1.20E+13,2906,11202517,0.00491,0.00249,10.36,403.902,6.703,32414,24.741,0.401,ViaBTC
610,3/19/12,4.975,6509,21062,10692,1498294,1.17E+13,3048,1974709,0.00323,0,10.07,337.901,68.805,15518,22.809,0.0603,F2Pool
653,5/1/12,4.975,10038,28094,14553,1508590,1.33E+13,3193,5104266,0.00334,0.00249,8.471,527.45,24.407,20030,23.789,0.0805,Foundry USA
639,4/17/12,4.968,7670,28954,12608,1577913,1.10E+13,3063,5360242,0.00435,0,10.667,720.944,93.482,18547,23.722,0.101,Foundry USA
598,3/7/12,4.964,6481,19153,11052,1496979,1.07E+13,3562,1557692,0.00308,0,9.351,279.837,73.224,15213,22.852,0.0534,AntPool
637,4/15/12,4.964,7264,29537,11311,1577913,9.56E+12,2779,6111622,0.00253,0,13.458,857.173,48.702,16240,23.188,0.0701,Foundry USA
625,4/3/12,4.963,7606,27200,12355,1626553,1.03E+13,3212,3868563,0.00331,0,10.827,524.203,69.675,18802,23.039,0.0776,F2Pool
662,5/10/12,4.955,11653,41691,15167,1733208,1.31E+13,2448,5626157,0.00375,0.00248,11.163,502.224,14.862,20417,24.509,0.138,Foundry USA
638,4/16/12,4.951,8427,27346,13536,1577913,1.02E+13,3653,7743021,0.00351,0,9.6,930.577,72.621,19108,23.486,0.0811,ViaBTC
636,4/14/12,4.95,7888,25286,12436,1577913,1.01E+13,3394,4672520,0.00382,0,10.36,610.79,59.694,17358,23.096,0.089,Foundry USA
439,9/30/11,4.948,5743,19718,10401,1689334,1.08E+13,2786,1414078,0.00311,0,11.803,241.585,96.844,13468,30.284,0.0604,Foundry USA
664,5/12/12,4.948,18198,61767,17929,1733208,1.24E+13,2564,15564577,0.00297,0.00247,11.25,862.978,6.165,22749,24.752,0.172,Foundry USA
651,4/29/12,4.942,7550,18880,11527,1508590,1.22E+13,3619,4591539,0.00266,0,8.045,626.633,31.007,15991,23.817,0.0464,MARA Pool
665,5/13/12,4.94,14597,45873,15870,1733208,1.16E+13,2992,7163413,0.004,0.00247,10.286,503.68,7.8,20704,24.764,0.17,ViaBTC
589,2/27/12,4.939,6581,19487,10748,1376302,1.05E+13,3627,1531069,0.00425,0,9.351,270.883,68.248,14913,23.019,0.0752,unknown
599,3/8/12,4.934,6481,19867,11366,1496979,1.18E+13,3264,2290285,0.0031,0,9.231,386.982,73.089,15705,22.827,0.0535,extras/pool_name
628,4/6/12,4.934,6563,25348,10791,1626553,1.00E+13,3357,2624230,0.00362,0,10.588,431.023,77.344,16328,23.693,0.0722,Foundry USA
652,4/30/12,4.931,9234,23316,14299,1508590,1.29E+13,3412,5118986,0.00274,0.00247,8.045,574.055,33.092,19101,23.791,0.0584,BTC.com
626,4/4/12,4.93,7006,23402,11465,1626553,1.13E+13,2993,3394496,0.00347,0,10.511,525.083,69.831,16684,23.285,0.0734,AntPool
634,4/12/12,4.924,8163,29407,13075,1613532,1.12E+13,2791,6043468,0.00378,0,11.339,759.877,75.717,18831,23.242,0.1,F2Pool
627,4/5/12,4.922,6911,29840,10948,1626553,9.89E+12,2912,4348259,0.00347,0,12.308,656.572,68.808,16394,23.367,0.0847,AntPool
635,4/13/12,4.916,6918,26228,11096,1577913,9.97E+12,3035,3902807,0.00292,0,11.707,580.407,90.126,15778,23.109,0.0679,F2Pool
444,10/5/11,4.915,5626,16864,10583,1689334,1.06E+13,3368,1964466,0.00346,0,9.931,340.927,110.499,13654,30.156,0.056,F2Pool
590,2/28/12,4.909,6565,19261,11318,1376302,1.06E+13,3722,1504041,0.00288,0,9,270.697,76.369,16324,23.127,0.0492,SBI Crypto
663,5/11/12,4.905,18918,59536,19997,1733208,1.05E+13,3361,7235819,0.00319,0.00245,10.07,394.36,5.963,26137,24.861,0.173,SBI Crypto
596,3/5/12,4.902,6834,24312,11606,1496979,1.03E+13,3468,1595462,0.00372,0,9.931,262.607,62.562,16144,22.84,0.073,Foundry USA
587,2/25/12,4.901,6141,18085,10194,1376302,1.14E+13,3533,1679910,0.00249,0,8.727,321.678,80.332,15158,23.05,0.0389,Foundry USA
603,3/12/12,4.899,5975,17821,10456,1496979,1.17E+13,3471,2508840,0.00309,0,8.675,477.05,81.995,14363,22.725,0.0466,AntPool
419,9/10/11,4.897,5860,21751,11283,1777774,1.30E+13,2506,1297421,0.00448,0,10.827,216.668,84.394,15938,29.317,0.0824,AntPool
600,3/9/12,4.896,6334,18631,11072,1496979,1.18E+13,3475,2569707,0.0032,0,8.571,443.995,75.405,15797,22.804,0.0505,F2Pool
436,9/27/11,4.893,5968,19815,10660,1753438,1.20E+13,2712,2068189,0.00384,0,10.827,339.604,97.853,18692,30.353,0.0719,Foundry USA
592,3/1/12,4.891,6660,22607,11155,1376302,1.09E+13,3395,3035857,0.00493,0,9.536,472.397,76.052,16144,23.023,0.0909,Foundry USA
633,4/11/12,4.882,7717,26241,12977,1626553,1.21E+13,2854,7086448,0.00332,0,10.213,939.157,63.175,18458,23.217,0.0757,AntPool
622,3/31/12,4.878,6022,16095,10094,1626553,1.32E+13,3150,4006278,0.00366,0,8.471,689.527,84.079,14044,23.066,0.0546,F2Pool
624,4/2/12,4.878,6356,26376,10343,1626553,1.09E+13,2605,3213287,0.00321,0,12.414,525.513,62.253,14892,23.167,0.0735,Foundry USA
602,3/11/12,4.872,5089,19326,9136,1496979,1.03E+13,3157,1668072,0.00278,0,10.746,396.098,63.409,12646,22.801,0.0445,unknown
591,2/29/12,4.864,6540,16963,11071,1376302,1.21E+13,3597,1316007,0.00253,0,8.045,238.51,70.878,15444,22.992,0.039,ViaBTC
576,2/14/12,4.861,9351,31811,13529,1379647,9.03E+12,3722,6285130,0.00804,4.86E-07,10.435,689.578,42.518,18405,24.182,0.227,Foundry USA
632,4/10/12,4.854,8321,25257,12469,1626553,1.16E+13,3091,3775731,0.00408,0,9.796,471.619,39.101,17422,23.197,0.0967,Foundry USA
623,4/1/12,4.85,5421,18447,8970,1626553,1.21E+13,2840,2763978,0.00342,0,10.141,537.272,74.587,12758,23.062,0.0552,Foundry USA
588,2/26/12,4.848,5671,17935,9508,1376302,1.09E+13,3325,1306887,0.00293,0,9.6,282.828,74.837,13327,23.041,0.0469,Foundry USA
601,3/10/12,4.847,5205,18252,9235,1496979,1.31E+13,3064,1587301,0.00408,0,8.727,347.158,67.86,12888,22.799,0.0548,AntPool
437,9/28/11,4.844,5870,16758,10714,1689334,1.16E+13,3067,1694864,0.00361,0,9.796,282.085,72.658,13750,30.334,0.061,Foundry USA
621,3/30/12,4.834,6674,20294,10810,1626553,1.19E+13,3142,4509693,0.00318,0,9.351,694.395,93.357,15032,23.098,0.0584,Luxor
631,4/9/12,4.831,6471,20114,10545,1626553,1.24E+13,2854,7705904,0.00287,0,9.863,1194,69.876,15215,23.213,0.0539,Foundry USA
425,9/16/11,4.83,6090,22055,11006,1755425,1.18E+13,2432,3226105,0.00394,0,12.101,520.15,96.698,14561,30.345,0.0851,F2Pool
612,3/21/12,4.826,6842,19543,11502,1498294,1.22E+13,3136,2156699,0.00238,0,9.114,349.839,78.104,16215,22.777,0.0437,F2Pool
629,4/7/12,4.819,5951,21073,9818,1626553,1.08E+13,2884,1412347,0.003,0,11.163,270.262,62.316,14273,23.676,0.0587,unknown
593,3/2/12,4.813,7511,27956,12164,1445646,1.05E+13,3068,2466215,0.00289,0,10.746,352.693,71.552,17614,23.049,0.0684,Foundry USA
296,5/10/11,4.81,2968,7906,5254,157416,1.67E+12,26443,2730372,0.0132,0,7.869,866.511,85.785,7165,29.007,0.0946,Foundry USA
619,3/28/12,4.806,7089,22204,11576,1498294,1.15E+13,3140,3100735,0.00335,0,9.6,453.845,68.66,16243,23.166,0.0672,AntPool
445,10/6/11,4.802,5784,20231,10742,1689334,1.19E+13,2577,2528014,0.00672,0,11.25,429.657,97.551,14442,30.113,0.129,AntPool
426,9/17/11,4.795,5320,17035,10084,1755425,1.08E+13,2983,1661583,0.00465,0,10.746,305.511,102.486,13124,30.316,0.0789,AntPool
620,3/29/12,4.785,7377,23767,11956,1593806,1.16E+13,2902,5528662,0.0029,0,10.213,762.98,75.292,17029,23.147,0.0645,unknown
438,9/29/11,4.78,5464,17981,9991,1689334,1.15E+13,2601,1562958,0.00298,0,11.52,280.101,98.102,12797,30.309,0.0557,ViaBTC
611,3/20/12,4.755,6674,18939,11202,1498294,1.12E+13,3397,2096046,0.00343,0,9,344.384,72.042,15982,22.81,0.0617,F2Pool
613,3/22/12,4.749,6429,19158,11146,1498294,1.18E+13,3186,3297383,0.0025,0,9.114,543.634,76.983,15714,22.674,0.0439,AntPool
630,4/8/12,4.74,5765,17845,9771,1626553,1.12E+13,3169,5737165,0.0032,0,9.6,1006,58.257,13925,23.667,0.0532,Foundry USA
585,2/23/12,4.735,7848,22490,12408,1376302,1.12E+13,3512,2956432,0.00302,0,8.675,403.977,50.376,17560,22.566,0.0616,AntPool
618,3/27/12,4.718,6510,19457,10859,1498294,1.13E+13,3252,2473333,0.00309,0,9.231,401.471,64.055,15520,23.048,0.056,Foundry USA
595,3/4/12,4.717,6454,21450,11133,1496979,9.53E+12,3393,2946847,0.00353,0,10.511,485.758,68.046,14963,22.859,0.0719,unknown
614,3/23/12,4.711,6030,21334,9838,1498294,1.00E+13,2964,4013899,0.0033,0,11.429,683.287,64.087,14259,22.744,0.0685,AntPool
615,3/24/12,4.681,6191,14728,10125,1498294,1.19E+13,3620,3566683,0.0113,0,7.826,596.395,74.908,13944,22.702,0.167,Luxor
594,3/3/12,4.671,5074,20162,8778,1496979,8.56E+12,3086,1598967,0.00227,0,12.743,343.156,68.971,12593,22.901,0.0446,ViaBTC
616,3/25/12,4.613,6055,17983,9735,1498294,1.31E+13,2776,1654067,0.00526,0,9.172,308.994,60.613,14353,23.115,0.0902,Binance Pool
617,3/26/12,4.585,6468,21019,10753,1498294,1.15E+13,3018,2239278,0.00246,0,9.536,365.496,61.707,15780,23.109,0.0471,Foundry USA
446,10/7/11,4.51,5536,17816,10470,1689334,1.07E+13,2901,1689556,0.0035,0,10.435,298.914,111.56,13746,30.208,0.0637,Braiins Pool
531,12/31/11,4.485,4986,16162,7607,1159929,8.93E+12,3796,952006,0.00355,0,9.536,229.61,68.568,10887,23.009,0.0538,Foundry USA
577,2/15/12,4.394,9203,29958,13146,1379647,9.18E+12,3211,5667751,0.00291,0.0022,10.746,629.712,24.21,17765,23.025,0.0923,Foundry USA
582,2/20/12,4.361,6199,19033,10132,1376302,1.05E+13,2912,1667840,0.0029,0,10.286,295.475,50.067,14291,22.563,0.0601,Foundry USA
584,2/22/12,4.349,7035,19503,11385,1376302,1.02E+13,3379,3156294,0.00211,0,9.057,471.169,69.572,16291,22.602,0.0439,Foundry USA
579,2/17/12,4.326,6626,18727,10091,1379647,9.57E+12,3436,3942860,0.00236,0,9.474,620.644,75.1,14220,22.704,0.0487,Foundry USA
583,2/21/12,4.325,6291,22881,10159,1376302,8.80E+12,3173,1449181,0.00236,0,11.163,261.233,64.446,14719,22.636,0.0542,Foundry USA
581,2/19/12,4.304,5800,16419,9311,1376302,1.16E+13,2924,1406143,0.00197,0,9.114,280.441,53.412,13247,22.6,0.0345,Foundry USA
580,2/18/12,4.302,6345,16254,10396,1377711,1.12E+13,3282,2739236,0.00227,0,8.421,460.179,67.028,14501,22.614,0.0402,Foundry USA
578,2/16/12,4.29,9399,32471,13367,1379647,9.69E+12,3059,6628645,0.00459,0.00214,10.435,719.35,22.256,18665,22.782,0.148,ViaBTC
530,12/30/11,4.207,4909,14876,7684,1159929,7.31E+12,4089,982912,0.00286,0,10.141,231.763,67.354,10544,23.032,0.0484,Foundry USA
529,12/29/11,4.183,5074,16723,8254,1159929,8.74E+12,3303,1913391,0.00343,0,10.435,402.994,62.743,11322,23.051,0.0619,unknown
447,10/8/11,4.155,5283,19107,9534,1689334,1.12E+13,2209,1148758,0.00261,0,12.101,213.46,88.555,12497,30.188,0.0569,Foundry USA
528,12/28/11,4.128,4845,14277,7725,1159929,8.57E+12,3736,920166,0.00268,0,9.29,227.561,74.198,10806,23.074,0.0419,Foundry USA
526,12/26/11,4.122,5464,13660,8721,1156199,1.05E+13,3491,2634707,0.00246,0,8.136,508.43,60.722,12175,23.147,0.038,AntPool
452,10/13/11,4.103,4887,21866,8976,1689334,8.05E+12,2474,1223702,0.00349,0,14.845,246.914,64.873,11659,30.085,0.0874,BTC.com
449,10/10/11,4.1,5759,19617,10356,1689334,1.04E+13,2426,1270523,0.00238,0,11.707,216.812,69.288,13349,30.132,0.0555,Binance Pool
525,12/25/11,4.083,5112,12809,8374,1155038,8.99E+12,3954,1004548,0.00234,0,8.276,230.098,57.425,11801,23.158,0.0348,F2Pool
448,10/9/11,4.055,5330,18126,9613,1689334,1.01E+13,2561,1202993,0.00224,0,11.339,221.245,85.199,12276,30.163,0.0474,ViaBTC
527,12/27/11,4.046,5066,16052,8234,1159929,9.60E+12,3057,2498285,0.00239,0,9.931,517.971,56.783,11746,23.097,0.0425,AntPool
451,10/12/11,4.04,5829,21467,10455,1689334,9.50E+12,2554,1271263,0.00321,0,12,214.464,73.85,13584,30.064,0.0787,MARA Pool
453,10/14/11,4.022,5972,18859,10644,1479332,9.16E+12,3052,1082234,0.0023,0,10.36,177.974,82.707,14554,30.037,0.0502,Foundry USA
450,10/11/11,3.996,5837,28941,10628,1689334,9.29E+12,2003,1308322,0.00359,0,15.484,221.294,57.969,13715,30.113,0.114,F2Pool
524,12/24/11,3.943,4513,13281,7285,1155038,8.03E+12,3562,1038443,0.00196,0,9.931,259.852,52.507,10250,23.187,0.032,Foundry USA
523,12/23/11,3.918,5540,16560,8824,1155038,8.67E+12,3208,881943,0.00188,0,10.141,182.487,49.058,12106,23.205,0.0383,Foundry USA
454,10/15/11,3.915,5445,17322,10103,1468195,1.04E+13,2517,1466778,0.00243,0,10.746,264.075,77.59,13158,30.014,0.0516,ViaBTC
521,12/21/11,3.905,5428,16244,8440,1155038,8.46E+12,3443,2065947,0.00307,0,9.664,400.722,66.606,11883,23.269,0.0587,Luxor
522,12/22/11,3.883,5711,17238,8874,1155038,8.13E+12,3537,1507131,0.00235,0,9.73,285.672,66.151,12034,23.226,0.0479,F2Pool
295,5/9/11,3.835,3277,6088,5665,115464,1.37E+12,33598,585426,0.0127,0,6.025,166.506,53.534,7565,29.024,0.0977,unknown
294,5/8/11,3.753,2679,5293,4829,109670,1.14E+12,36024,1989059,0.0104,0,6.575,686.358,37.685,6400,29.059,0.0733,ViaBTC
520,12/20/11,3.735,6161,24892,9641,1155038,8.35E+12,3000,1767935,0.00358,0,10.746,311.84,74.744,13691,23.304,0.09,unknown
455,10/16/11,3.7,4862,17994,8878,1468195,9.23E+12,2386,942660,0.00244,0,12.101,189.681,75.798,11983,29.992,0.0552,unknown
293,5/7/11,3.546,3673,6313,5806,109670,1.20E+12,31741,784696,0.00642,0,6.729,202.51,53.245,7278,29.205,0.0658,Foundry USA
290,5/4/11,3.441,2603,5889,4737,109670,1.06E+12,31936,962793,0.00841,0,7.31,343.856,95.372,6372,29.509,0.0694,SBI Crypto
469,10/30/11,3.426,4869,18430,8623,1468195,7.49E+12,2541,704361,0.00231,0,12.973,142.45,52.862,11401,29.837,0.0605,MARA Pool
292,5/6/11,3.393,3072,6067,5451,109670,1.16E+12,31826,952559,0.00838,0,6.606,289.59,63.932,6852,29.191,0.0745,Foundry USA
468,10/29/11,3.376,5483,21625,9809,1468195,8.48E+12,2251,1460918,0.00214,0,12.743,261.745,67.511,12873,29.859,0.0627,AntPool
291,5/5/11,3.367,3245,6576,5462,109670,1.15E+12,32155,534654,0.00985,0,6.575,154.451,67.04,7096,29.462,0.0924,ViaBTC
519,12/19/11,3.357,5685,17231,9229,1155038,8.49E+12,3145,1413728,0.00245,0,9.057,274.212,63.3,12720,22.917,0.0537,AntPool
289,5/3/11,3.305,2739,6037,4693,109670,1.08E+12,30110,621155,0.00581,0,7.347,211.643,69.372,6050,29.337,0.0526,unknown
287,5/1/11,3.267,3770,9311,5824,109670,1.00E+12,29169,530325,0.00982,0,8.045,134.296,33.499,7490,29.289,0.132,Foundry USA
470,10/31/11,3.262,5051,15811,9248,1235796,7.77E+12,2750,1240930,0.00202,0,10.992,240.989,47.093,12022,29.789,0.0489,AntPool
286,4/30/11,3.215,4284,9515,6467,107654,1.03E+12,29634,1298301,0.00776,0,7.619,290.515,38.606,8157,29.309,0.114,Foundry USA
513,12/13/11,3.212,5274,18567,8036,1155038,7.31E+12,2901,987103,0.00247,0,10.909,206.641,56.755,11983,23.051,0.0629,AntPool
471,11/1/11,3.203,5627,15344,9740,1203462,8.29E+12,2901,1694623,0.00279,0,9.6,295.157,60.606,12768,29.751,0.0671,F2Pool
472,11/2/11,3.202,5837,15187,9978,1203462,9.01E+12,2738,1276542,0.00181,0,9.351,214.5,64.044,13117,29.718,0.044,F2Pool
473,11/3/11,3.202,6128,19311,9985,1203462,8.47E+12,2364,1110698,0.00152,0,11.52,178.898,56.872,13114,29.845,0.0475,unknown
517,12/17/11,3.2,4843,14451,7475,1155038,7.63E+12,3148,977520,0.00239,0,9.6,228.765,56.806,10214,22.963,0.0497,Foundry USA
516,12/16/11,3.198,5046,19790,7644,1155038,6.92E+12,2728,1390447,0.00171,0,12.203,296.167,65.335,10633,22.987,0.0468,Binance Pool
512,12/12/11,3.193,4735,18903,7834,1101352,7.91E+12,2634,2209682,0.12,0,11.339,482.803,63.86,11359,23.07,2.787,F2Pool
514,12/14/11,3.189,5539,15597,8681,1155038,8.31E+12,2936,961137,0.00222,0,9.412,239.539,67.51,11973,23.028,0.0519,AntPool
518,12/18/11,3.187,4488,13389,7387,1155038,8.65E+12,2653,858448,0.0022,0,10,224.095,50.223,9874,22.942,0.0444,Foundry USA
515,12/15/11,3.17,4738,17162,7212,1155038,7.58E+12,2346,1273384,0.00524,0,12.857,292.82,63.424,10025,23.01,0.143,Luxor
511,12/11/11,3.156,5109,17486,8108,1090716,7.70E+12,3204,2584448,0.136,0,9.474,516.972,63.111,12136,23.241,2.897,F2Pool
288,5/2/11,3.149,2898,5718,4614,109670,1.05E+12,29596,376434,0.00523,0,7.31,121.637,49.288,5987,29.241,0.0522,Foundry USA
474,11/4/11,3.139,6393,18858,11522,1203462,8.01E+12,2881,1225916,0.00155,0,9.796,188.712,61.215,15815,29.809,0.0438,F2Pool
462,10/23/11,3.123,5500,20946,9868,1468195,7.48E+12,2255,1762098,0.00177,0,13.333,314.991,60.654,13218,29.686,0.0589,Foundry USA
467,10/28/11,3.115,5013,21304,9021,1468195,7.44E+12,2198,1393143,0.00189,0,13.714,272.687,62.314,12707,29.566,0.0592,ViaBTC
502,12/2/11,3.086,6172,18462,9707,1090716,9.44E+12,2389,16801735,0.0023,0,9.863,2679,52.309,13328,29.122,0.0644,unknown
456,10/17/11,3.059,5663,22701,10344,1468195,8.58E+12,2104,1465021,0.00232,0,12.203,254.033,60.994,14144,29.882,0.0743,Foundry USA
482,11/12/11,3.049,4984,15267,9213,1203462,7.85E+12,2779,791476,0.00151,0,10.07,154.582,65.528,12204,29.459,0.0355,Foundry USA
475,11/5/11,3.04,5782,17047,10204,1203462,9.16E+12,2423,856722,0.0019,0,9.863,145.967,59.221,13495,29.767,0.0508,F2Pool
501,12/1/11,3.028,6170,16205,9833,1090716,9.57E+12,2881,6285358,0.0022,0,7.912,1008,48.016,14028,29.195,0.0507,AntPool
478,11/8/11,3.021,5845,17935,10430,1203462,8.32E+12,2708,3357726,0.00215,0,9.664,561.113,61.482,13738,29.575,0.0573,ViaBTC
483,11/13/11,3.014,5230,14693,9246,1203462,8.70E+12,2495,731488,0.00164,0,10,136.187,43.554,12538,29.432,0.0405,Foundry USA
479,11/9/11,3.011,6287,16878,11068,1203462,9.53E+12,2544,2924290,0.00157,0,8.944,453.549,50.967,14341,29.496,0.0418,Foundry USA
510,12/10/11,3.01,5534,16405,8733,1090716,8.61E+12,2519,3220391,0.00157,0,10,594.772,75.141,11947,23.479,0.0411,F2Pool
507,12/7/11,3.009,5997,19390,9172,1090716,8.41E+12,2471,16725021,0.00194,0,10.435,2748,49.5,12910,28.717,0.0573,Binance Pool
508,12/8/11,2.985,5656,16777,8782,1090716,7.97E+12,3074,13535627,0.00145,0,8.78,2352,53.598,14059,26.739,0.0344,Foundry USA
477,11/7/11,2.983,5364,17965,9396,1203462,7.90E+12,2494,776372,0.00194,0,10.909,142.57,59.661,12641,29.727,0.054,Foundry USA
509,12/9/11,2.975,5441,16002,8634,1090716,8.21E+12,2663,5811761,0.00165,0,9.796,1069,59.959,11780,23.576,0.042,Poolin
476,11/6/11,2.965,4890,13222,8910,1203462,8.81E+12,2423,651607,0.00143,0,10,131.023,59.33,11541,29.731,0.0338,Foundry USA
481,11/11/11,2.96,4974,18852,9024,1203462,7.65E+12,2303,885763,0.00124,0,12.101,174.046,59.198,12166,29.466,0.036,Foundry USA
503,12/3/11,2.957,5479,16279,8760,1090716,7.70E+12,2920,10182367,0.00251,0,9.474,1835,50.373,12858,29.044,0.0629,AntPool
506,12/6/11,2.955,7807,19732,11511,1090716,8.80E+12,2872,20233734,0.00161,0,8.421,2554,22.378,15244,28.802,0.0508,AntPool
480,11/10/11,2.909,6400,19738,11091,1203462,9.31E+12,2204,1031235,0.00152,0,10.213,157.725,45.458,14362,29.489,0.0484,Foundry USA
466,10/27/11,2.907,4577,19152,8449,1468195,8.19E+12,1774,1461227,0.0017,0,14.4,312.815,54.566,11458,29.584,0.0548,ViaBTC
461,10/22/11,2.874,5016,21968,9134,1468195,7.78E+12,1811,1612804,0.00161,0,14.694,315.681,62.635,12109,29.685,0.0585,unknown
500,11/30/11,2.859,6695,20324,10312,1090716,7.79E+12,2974,18628125,0.00156,0,8.889,2743,45.619,15435,29.208,0.0462,F2Pool
505,12/5/11,2.854,6079,16426,9365,1090716,8.30E+12,2718,8320774,0.00141,0,9.114,1355,33.867,13078,28.945,0.039,MARA Pool
463,10/24/11,2.836,5807,19191,10436,1468195,8.23E+12,2188,1027870,0.0017,0,11.339,173.762,62.386,13953,29.66,0.0561,SBI Crypto
504,12/4/11,2.811,5249,16798,8451,1090716,7.88E+12,2427,8152955,0.00152,0,10.588,1536,40.799,11873,29,0.0429,Foundry USA
465,10/26/11,2.763,5155,18914,9290,1468195,8.90E+12,1817,1168805,0.00166,0,12.308,222.246,48.153,12447,29.617,0.0539,ViaBTC
499,11/29/11,2.65,6276,21708,10407,1149720,7.76E+12,2358,10356925,0.00185,0,10.435,1628,33.503,14376,29.392,0.0648,extras/pool_name
464,10/25/11,2.647,5097,16888,9751,1468195,9.50E+12,1798,988007,0.00142,0,11.163,189.964,52.411,13107,29.629,0.0435,Foundry USA
484,11/14/11,2.608,5765,18321,10212,1196025,8.49E+12,2198,912238,0.00125,0,10.07,154.44,52.218,13718,29.397,0.0394,Foundry USA
285,4/29/11,2.546,3334,6671,5267,92348,8.84E+11,28808,1976853,0.00567,0,7.2,559.394,51.852,6747,28.14,0.0786,AntPool
498,11/28/11,2.515,5803,20051,9223,1192498,7.17E+12,2228,9995699,0.00132,0,11.339,1700,40.545,12621,29.4,0.049,AntPool
457,10/18/11,2.48,4743,17659,8873,1468195,8.84E+12,1684,833736,0.00152,0,12,172.282,49.628,12316,29.801,0.0496,Foundry USA
497,11/27/11,2.475,4947,17992,7772,1192498,7.12E+12,1982,4326555,0.00128,0,12.632,877.773,44.677,10752,28.925,0.0458,ViaBTC
495,11/25/11,2.472,5351,16813,8338,1192498,7.34E+12,2276,2573232,0.00198,0,10.667,487.471,47.811,11682,28.986,0.0651,unknown
496,11/26/11,2.468,4632,17245,7328,1192498,7.43E+12,1993,3833811,0.00151,0,12,829.582,54.098,10288,28.953,0.0484,Foundry USA
460,10/21/11,2.46,5085,16133,9185,1468195,9.38E+12,1587,1378111,0.00129,0,11.901,265.405,51.033,12051,29.8,0.0453,ViaBTC
486,11/16/11,2.445,5913,19326,10088,1192498,8.61E+12,1918,4948505,0.00156,0,10.667,818.93,50.431,13156,29.415,0.0571,Foundry USA
487,11/17/11,2.409,4820,16104,8890,1192498,8.27E+12,2026,7886836,0.00142,0,10.36,1590,67.416,12196,29.333,0.0421,Foundry USA
494,11/24/11,2.379,4905,20044,7587,1192498,7.17E+12,1877,3513537,0.00194,0,12.743,716.677,41.836,10946,29.03,0.0724,ViaBTC
458,10/19/11,2.345,4997,16455,9172,1468195,9.30E+12,1678,703746,0.00153,0,10.827,137.95,41.335,12555,29.809,0.0503,F2Pool
493,11/23/11,2.33,5464,16868,8144,1192498,8.13E+12,1921,3550536,0.0015,0,10.746,650.744,38.641,11499,29.02,0.0537,Foundry USA
